Country Name,Country Code,Indicator Name,Indicator Code,Year,GDP
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,463.76
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,657.46
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,989.81
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,938.69
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,1116.5
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,1288
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,1152.8
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,1235.9
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,1263.65
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1285.89
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1387.99
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1396.08
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1587.43
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1572.58
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1738.51
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1625.09
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1879.32
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1995.14
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1777.96
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,2406.8
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,2347
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,2300.15
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,2557.59
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2574.91
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,2686.74
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,2606.35
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2780.9
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,2688.15
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,2883.95
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,2952.62
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,3215.34
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,3283.75
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,3179.15
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,3322.3
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,3540.8
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,3499.21
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,3782.53
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,3655.48
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,3700.91
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,3716.34
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,3826.16
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,3863.11
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,4014.72
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,4105.13
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,4007.44
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,-165.73
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,44.68
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,8.3
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,331.01
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,610.02
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,428.68
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,581.7
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,574.6
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,625.1
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,795.46
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,743.09
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,941.42
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,911.01
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,1145.59
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,1097.46
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,1107.95
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,1305.74
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,1230.81
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1392.04
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1456.88
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1634.94
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1642.39
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1660.99
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1813.83
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1939.64
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1924.97
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1938.79
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1875.14
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1968.38
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,2112.93
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,2354.82
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,2470.69
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,2479.24
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,2603.5
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2629.87
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,2494.44
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,2666.62
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2814.71
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,2776.72
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,3187.9
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,3225.26
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,3323.95
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,3343.95
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,3384.88
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,3544.54
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,3668.96
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,3736.55
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,3789.36
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,4045.25
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,3914.83
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,3876.5
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,20.62
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,127.4
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,-26.74
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,366.18
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,226.42
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,439.96
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,467.41
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,574.19
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,575.54
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,513.59
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,777.87
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,689.67
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,803.15
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1160.59
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,899.55
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,922.7
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1278.49
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1159.1
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1550.55
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1483.06
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1413.79
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1725.63
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1678.74
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,1829.34
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,1902.63
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,1797
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,1765.77
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,1934.43
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,1867.98
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2184.4
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,2044.03
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,2037.62
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,2122.48
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,2387
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,2248.59
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,2256.9
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,2462.58
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,2574.8
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,2650.46
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,2522.5
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,2842.94
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,2707.86
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,2762.36
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,2967.58
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,2937.7
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,2974.98
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,3193.21
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,-50.58
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,176.41
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,159.17
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,250.18
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,486.69
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,609.96
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,558.49
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,585.47
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,1057.58
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,811.48
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,969.53
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,1033.82
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,1162.09
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,1282.77
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,1357.09
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,1282.58
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1394.03
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1525.57
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1739.23
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1896.12
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,2017.03
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1987.63
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1909.69
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,2149.19
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,2113.94
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,2196.06
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,2377.4
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,2512.44
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,2460.59
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,2559.2
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2692.08
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,2998.03
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,2864.26
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2701.48
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,3022.74
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,3216.07
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,3212.95
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,3174.21
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,3351.29
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,3448.14
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,3812.88
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,3755.2
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,3665.99
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,3899.89
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,4044.94
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,3934.15
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,4136.29
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,4126.18
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,4339.35
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,4332.27
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,75.21
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,321.73
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,244.57
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,351.9
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,153.34
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,155.63
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,531.04
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,386.13
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,457.96
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,741.67
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,824.6
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,866.68
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,817.9
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,836
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,829.39
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,788.09
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,797.92
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,915.94
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,935.79
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,944.02
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1157.95
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1107.79
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1283.24
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1057.85
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,1189.19
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1173.41
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,1094.98
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,1309.9
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,1342.53
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,1542.58
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,1490.85
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,1361.89
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,1686.25
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,1632.12
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,1646.3
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,1828.93
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,1945.05
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,1947.45
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,1780.78
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,1754.23
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,1916.82
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,1762.42
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,2008.12
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,1997.58
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,2002.27
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,2173.3
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,2105.21
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,2078.02
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,1944.32
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,2481.85
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,-10.9
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,156.33
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,69.75
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,259.9
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,366.46
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,472.68
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,400.11
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,449.89
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,442.6
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,507.84
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,628.02
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,747.54
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,862.29
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,750.75
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,1040.47
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,1009.34
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,996.89
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,889.32
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,1280.28
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1325.7
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1284.02
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1378.98
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1484.01
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1336.3
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1499.78
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1762.45
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1657.57
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1900.01
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1909.93
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,1812.12
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,2150.24
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,2020.44
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,2073.01
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,2234.23
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,2389.17
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2232.86
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,2400.74
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,2497.59
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2584.16
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,2598.41
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,2612.49
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,2708.31
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,2583.52
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,3086.32
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,2819.77
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,3015.22
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,3238.24
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,3442.21
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,3298.68
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,3283.93
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,3398.58
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,3472.54
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,3517.35
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,3622.21
